hex,accommodation,sports,public,company,healthcare,residense,government,life,technology,shop,finance,landscape,dining
873093b2affffff,0,0.052631579,0.210526316,0.157894737,0,0,0,0,0,0,0,0.157894737,0
873093b2bffffff,0,0.052631579,0.263157895,0.157894737,0,0,0.157894737,0,0,0,0,0.157894737,0
873093b2effffff,0,0.105263158,0.263157895,0.263157895,0,0,0,0,0,0,0,0.157894737,0
873093b43ffffff,0,0.210526316,1.210526316,8.842105263,0.473684211,0.210526316,2.052631579,0.210526316,0.263157895,0.052631579,0.157894737,0.263157895,0.947368421
873093b58ffffff,0,0.052631579,0.315789474,1.052631579,0.210526316,0,0.894736842,0.052631579,0.157894737,0.105263158,0.052631579,0.105263158,0.210526316
873093b5bffffff,0,0.052631579,0.368421053,1.052631579,0.105263158,0,0.842105263,0.052631579,0.157894737,0.052631579,0,0.105263158,0.105263158
873093b70ffffff,0,0.157894737,0.578947368,4.736842105,0.263157895,0.210526316,1.315789474,0.210526316,0.105263158,0.052631579,0.157894737,0.210526316,0.578947368
873093b76ffffff,0,0.105263158,0.263157895,0.736842105,0.052631579,0.052631579,0.263157895,0.052631579,0.052631579,0.052631579,0.052631579,0.157894737,0.052631579
873095290ffffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
873095291ffffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
873095292ffffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
873095293ffffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
873095298ffffff,0,0.052631579,0.157894737,0,0,0,0.052631579,0,0,0,0,0.105263158,0
87309529affffff,0,0.052631579,0.421052632,0.105263158,0.052631579,0.052631579,0.105263158,0,0,0,0,0.210526316,0
87309529bffffff,0,0.052631579,0.789473684,0.105263158,0,0.052631579,0.157894737,0,0,0,0,0.210526316,0
87309529cffffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
87309529effffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
8730952d8ffffff,0,0.052631579,0.157894737,0.052631579,0,0,0.052631579,0,0,0,0,0,0
8730952d9ffffff,0,0.052631579,0,0.052631579,0,0,0,0,0,0,0,0,0
8730952deffffff,0,0.052631579,0.263157895,0.052631579,0,0,0.052631579,0,0,0,0,0,0
873095640ffffff,0,0.105263158,0,0,0,0,0,0,0,0,0,0.105263158,0
873095641ffffff,0,0.105263158,0,0.052631579,0.052631579,0,0.157894737,0,0,0,0,0.105263158,0
873095643ffffff,0,0.157894737,0,0,0,0,0,0,0,0,0,0.105263158,0
873095644ffffff,0,0.105263158,0,0,0,0,0,0,0,0,0,0.052631579,0
873095645ffffff,0,0.105263158,0,0,0.052631579,0,0.052631579,0,0,0,0,0.105263158,0
87309565affffff,0,0.105263158,0.052631579,0.157894737,0,0,0.052631579,0,0.157894737,0,0,0,0
87309565cffffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
87309565effffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
873095661ffffff,0,0.157894737,0,0,0,0,0,0,0,0,0,0.052631579,0
873095663ffffff,0,0.105263158,0,0,0,0,0,0,0,0,0,0.052631579,0
873095668ffffff,0,0.157894737,0,0.105263158,0.052631579,0,0.157894737,0,0,0,0,0.210526316,0
87309566affffff,0,0.157894737,0,0.105263158,0.052631579,0,0.157894737,0,0,0,0,0.210526316,0
87309566cffffff,0,0.157894737,0,0,0.052631579,0,0.052631579,0,0,0,0,0.052631579,0
87309566dffffff,0,0.157894737,0,0.052631579,0.052631579,0,0.052631579,0,0,0,0,0.157894737,0
87309566effffff,0,0.157894737,0,0,0.052631579,0,0.052631579,0,0,0,0,0.105263158,0
87309ec34ffffff,0,0.052631579,0.052631579,0.105263158,0,0,0.157894737,0,0.105263158,0.157894737,0,0.052631579,0
87309ecb0ffffff,0,0.105263158,0.105263158,0.526315789,0,0,0.263157895,0,0.157894737,0.052631579,0,0.052631579,0.052631579
87309ecb2ffffff,0,0.052631579,0,0.052631579,0,0,0.052631579,0,0,0,0,0.052631579,0
87309ecb6ffffff,0,0.157894737,0.157894737,0.578947368,0.263157895,0.052631579,0.473684211,0.105263158,0.421052632,0.157894737,0.052631579,0.105263158,0.157894737
87309ed00ffffff,0,0.526315789,0,0.526315789,0.105263158,0.052631579,0.263157895,0,0.052631579,0,0,0,0
87309ed01ffffff,0,0.210526316,0,0.210526316,0.052631579,0,0.052631579,0,0,0,0,0,0
87309ed02ffffff,0,0.210526316,0,0.473684211,0.052631579,0.052631579,0.052631579,0,0.052631579,0,0,0.052631579,0
87309ed03ffffff,0,0.105263158,0,0.368421053,0.052631579,0,0.052631579,0,0,0,0,0,0
87309ed06ffffff,0,0.578947368,0,0.631578947,0.105263158,0.052631579,0.263157895,0,0.052631579,0,0,0.052631579,0
87309ed0cffffff,0,0.105263158,0,0.105263158,0.052631579,0,0,0,0,0,0,0,0
87309ed0effffff,0,0.052631579,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0
87309ed11ffffff,0,0.210526316,0,0.315789474,0,0.105263158,0.052631579,0,0.052631579,0,0,0.157894737,0
87309ed13ffffff,0,0.368421053,0,0.526315789,0,0.157894737,0.526315789,0,0.052631579,0.105263158,0,0.263157895,0.105263158
87309ed18ffffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0.052631579,0
87309ed1affffff,0,0.052631579,0,0,0,0.052631579,0.052631579,0,0.052631579,0.105263158,0,0.157894737,0
87309ed1bffffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
87309ed1cffffff,0,0.105263158,0,0.263157895,0,0,0.052631579,0,0,0,0,0.052631579,0
87309ed1effffff,0,0.157894737,0,0.315789474,0,0.052631579,0.105263158,0,0.052631579,0.105263158,0,0.210526316,0
87309ed28ffffff,0,0.263157895,0,0.684210526,0.052631579,0,0.105263158,0,0.052631579,0,0,0.105263158,0
87309ed29ffffff,0,0.052631579,0,0.105263158,0,0,0.052631579,0,0,0,0,0,0
87309ed2affffff,0,0.263157895,0,0.210526316,0.052631579,0,0.052631579,0,0,0,0,0.105263158,0
87309ed2bffffff,0,0.105263158,0,0.105263158,0.052631579,0,0,0,0,0,0,0,0
87309ed2dffffff,0,0.105263158,0,0.631578947,0.052631579,0.105263158,0.210526316,0,0.157894737,0.052631579,0.157894737,0.157894737,0.052631579
87309edadffffff,0,0.210526316,0,0.315789474,0,0.157894737,0.421052632,0,0.052631579,0.105263158,0,0.210526316,0.105263158
873082482ffffff,0,0,0.315789474,0.105263158,0,0,0.052631579,0,0,0.052631579,0,0,0
873082498ffffff,0,0,1.473684211,0.157894737,0,0,0.210526316,0,0.105263158,0.052631579,0,0.052631579,0
87308249affffff,0,0,1.894736842,0.263157895,0.210526316,0.052631579,0.315789474,0.157894737,0.157894737,0.157894737,0.105263158,0.052631579,0.052631579
87308249bffffff,0,0,1.157894737,0.105263158,0,0,0.157894737,0,0.105263158,0,0,0.052631579,0
87308249cffffff,0,0,0.894736842,0.105263158,0,0,0.210526316,0,0.052631579,0.052631579,0,0.052631579,0
8730824b0ffffff,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0
8730824b4ffffff,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0
8730824b6ffffff,0,0,0.315789474,0.052631579,0,0,0.052631579,0,0.052631579,0,0,0,0
873090201ffffff,0,0,0.157894737,0,0,0.052631579,0,0,0.105263158,0,0,0.052631579,0
873090208ffffff,0,0,0.315789474,0.052631579,0,0.052631579,0.210526316,0,0.157894737,0,0,0.105263158,0
87309020affffff,0,0,0.157894737,0,0,0.052631579,0,0,0.105263158,0,0,0.052631579,0
87309020bffffff,0,0,0.526315789,0.210526316,0,0.052631579,0.210526316,0,0.210526316,0,0,0.105263158,0
87309020cffffff,0,0,0.263157895,0.052631579,0,0.052631579,0,0,0.157894737,0,0,0.105263158,0
87309020effffff,0,0,0.157894737,0,0,0.052631579,0,0,0.105263158,0,0,0.052631579,0
873090228ffffff,0,0,0.210526316,0,0,0.052631579,0,0,0.105263158,0,0,0.052631579,0
873090229ffffff,0,0,0.736842105,0.157894737,0,0.052631579,0.157894737,0,0.157894737,0,0,0.105263158,0
87309022affffff,0,0,0.157894737,0,0,0.052631579,0,0,0.105263158,0,0,0.052631579,0
87309022bffffff,0,0,0.526315789,0.105263158,0,0.052631579,0,0,0.157894737,0,0,0.105263158,0
87309022dffffff,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0
873090252ffffff,0,0,0.947368421,0.368421053,0.263157895,0.105263158,1.052631579,0.368421053,0.157894737,0.052631579,0.263157895,0.052631579,0.368421053
8730902e1ffffff,0,0,0.263157895,0.157894737,0,0,0.052631579,0,0.052631579,0,0,0,0
8730902e5ffffff,0,0,0.315789474,0.157894737,0,0,0.263157895,0,0.052631579,0,0,0,0
873090340ffffff,0,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0
873090341ffffff,0,0,0.315789474,0.157894737,0.052631579,0,0,0,0.052631579,0,0,0.052631579,0
873090343ffffff,0,0,0.210526316,0.052631579,0.052631579,0,0,0,0,0,0,0,0
873090345ffffff,0,0,0.052631579,0.105263158,0,0,0,0,0,0,0,0,0
87309034cffffff,0,0,0.842105263,0.526315789,0.105263158,0,0,0,0.052631579,0.052631579,0,0.157894737,0.052631579
87309034effffff,0,0,0.631578947,0.368421053,0.052631579,0,0,0,0.052631579,0,0,0.157894737,0
873090358ffffff,0,0,0.631578947,0.157894737,0.052631579,0,0.157894737,0,0,0,0,0.105263158,0
87309035affffff,0,0,0.631578947,0.157894737,0,0,0.157894737,0,0,0,0,0,0
87309035cffffff,0,0,0.210526316,0,0.052631579,0,0,0,0,0,0,0,0
87309035dffffff,0,0,0.736842105,0.263157895,0.052631579,0,0,0,0,0,0,0.105263158,0
87309035effffff,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0
873090368ffffff,0,0,0.315789474,0.263157895,0.052631579,0,0,0,0.052631579,0.052631579,0,0.105263158,0.052631579
873090369ffffff,0,0,0.578947368,0.368421053,0.052631579,0,0,0,0.052631579,0.052631579,0,0.157894737,0.052631579
87309036affffff,0,0,0.315789474,0.263157895,0.052631579,0,0,0,0.052631579,0.052631579,0,0.105263158,0.052631579
87309036bffffff,0,0,0.578947368,0.421052632,0.052631579,0,0,0,0.052631579,0.052631579,0,0.157894737,0.052631579
87309036dffffff,0,0,0.157894737,0.157894737,0.052631579,0,0,0,0,0.052631579,0,0.052631579,0.052631579
87309036effffff,0,0,0.052631579,0.105263158,0,0,0,0,0,0,0,0,0
873091043ffffff,0,0,0.105263158,0.105263158,0,0,0,0,0,0,0,0,0
87309105affffff,0,0,0.105263158,0.105263158,0,0,0.052631579,0,0,0,0,0,0.052631579
87309105cffffff,0,0,0.105263158,0.105263158,0,0,0,0,0,0,0,0,0
8730910e9ffffff,0,0,0.105263158,0.526315789,0.052631579,0,0.368421053,0,0.157894737,0,0,0,0.105263158
87309116dffffff,0,0,0.473684211,1.473684211,0,0.052631579,0.368421053,0,0,0,0,0.052631579,0.052631579
873091486ffffff,0,0,0.157894737,0.105263158,0,0,0,0,0.105263158,0,0,0,0
8730914b2ffffff,0,0,0.052631579,0,0,0,0,0,0.052631579,0,0,0,0
873091708ffffff,0,0,0.105263158,0,0.052631579,0,0,0,0.052631579,0,0,0,0
873091709ffffff,0,0,0.105263158,0,0.052631579,0,0,0,0.052631579,0,0,0,0
873091754ffffff,0,0,0.105263158,0,0.052631579,0,0,0,0.052631579,0,0,0,0
873091773ffffff,0,0,0.105263158,0,0.052631579,0,0,0,0.052631579,0,0,0,0
873091849ffffff,0,0,0.368421053,0,0,0,0,0,0,0,0,0.052631579,0.052631579
87309184dffffff,0,0,1.263157895,0.421052632,0.210526316,0.105263158,0.210526316,0.157894737,0.105263158,0.157894737,0.105263158,0.052631579,0.157894737
873091869ffffff,0,0,2.368421053,0.473684211,0.210526316,0.105263158,0.421052632,0.157894737,0.210526316,0.210526316,0.105263158,0.578947368,0.105263158
873091920ffffff,0,0,1.473684211,0,0,0.052631579,0.263157895,0,0,0.052631579,0,0.157894737,0
873091921ffffff,0,0,1.684210526,0.052631579,0,0.052631579,0.210526316,0,0,0.052631579,0,0.052631579,0.052631579
873091924ffffff,0,0,0.842105263,0,0,0.052631579,0.210526316,0,0,0,0,0.105263158,0
873091925ffffff,0,0,0.789473684,0,0,0.052631579,0.210526316,0,0,0.052631579,0,0,0
873091926ffffff,0,0,1.631578947,0.052631579,0,0.105263158,0.210526316,0,0,0,0,0.157894737,0
87309192cffffff,0,0,1.421052632,0.052631579,0,0.052631579,0.157894737,0,0,0.052631579,0,0,0.052631579
873091960ffffff,0,0,0.105263158,0.157894737,0,0,0,0,0,0,0,0,0
873091961ffffff,0,0,0.105263158,0.105263158,0,0,0,0,0,0,0,0,0
873091968ffffff,0,0,0.263157895,0.157894737,0,0,0,0,0,0,0,0,0
873091969ffffff,0,0,0.157894737,0.052631579,0,0,0,0,0,0,0,0,0
87309196bffffff,0,0,0.421052632,0.210526316,0,0,0.052631579,0,0.052631579,0,0,0,0
87309196cffffff,0,0,0.105263158,0.105263158,0,0,0,0,0,0,0,0,0
873091983ffffff,0,0,0.157894737,0.315789474,0.157894737,0.105263158,0.473684211,0,0,0,0,0.052631579,0.052631579
87309199affffff,0,0,0.421052632,0.157894737,0.052631579,0.105263158,0.473684211,0,0,0,0,0.052631579,0
873091a99ffffff,0,0,0.052631579,2.052631579,0,0.052631579,0.105263158,0,0.052631579,0,0,0,0.052631579
873091b30ffffff,0,0,0.736842105,0.052631579,0,0,0,0,0.052631579,0,0,0,0
873091b32ffffff,0,0,0.947368421,0.052631579,0,0,0,0,0.052631579,0,0,0,0
873091b34ffffff,0,0,1.368421053,0.210526316,0.210526316,0.052631579,0.263157895,0.157894737,0.157894737,0.105263158,0.105263158,0.052631579,0.052631579
873091b35ffffff,0,0,0.578947368,0.052631579,0,0,0,0,0.052631579,0,0,0,0
873091b36ffffff,0,0,1.842105263,0.368421053,0.210526316,0.105263158,0.368421053,0.157894737,0.157894737,0.157894737,0.105263158,0.052631579,0.105263158
873091b9effffff,0,0,0.263157895,0.789473684,0,0,0,0,0,0,0,0,0.052631579
873091d41ffffff,0,0,0.052631579,0,0,0,0.052631579,0,0,0,0.052631579,0,0
873091d43ffffff,0,0,0.052631579,0,0,0,0.052631579,0,0,0,0.052631579,0,0
873091d69ffffff,0,0,0.473684211,0.157894737,0.052631579,0.052631579,0.263157895,0,0,0,0,0,0
873091d6affffff,0,0,0.052631579,0,0,0,0.052631579,0,0,0,0.052631579,0,0
873091d9affffff,0,0,0.315789474,0.157894737,0.052631579,0,0,0,0,0.052631579,0,0.052631579,0.052631579
873093040ffffff,0,0,0.105263158,0.105263158,0.052631579,0,0.473684211,0.052631579,0,0,0.052631579,0,0
873093041ffffff,0,0,0.105263158,0.157894737,0.105263158,0,0.473684211,0.052631579,0,0,0.052631579,0,0
873093043ffffff,0,0,0.052631579,0,0,0,0.315789474,0,0,0,0,0,0
87309304affffff,0,0,0.052631579,0.052631579,0,0,0.315789474,0,0,0,0,0,0
87309304bffffff,0,0,0.210526316,0.105263158,0,0,0.526315789,0.105263158,0.157894737,0,0.157894737,0.052631579,0.157894737
87309304effffff,0,0,0.052631579,0.052631579,0.052631579,0,0.315789474,0,0,0,0,0,0
87309305dffffff,0,0,0.052631579,0,0,0,0.315789474,0,0,0,0,0,0
873093169ffffff,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0
87309316bffffff,0,0,0.315789474,0.052631579,0,0,0,0,0,0,0,0.052631579,0
873093310ffffff,0,0,0.157894737,0.105263158,0,0,0.315789474,0.105263158,0.157894737,0,0.157894737,0.052631579,0.157894737
873093316ffffff,0,0,0.157894737,0.105263158,0,0,0.210526316,0.105263158,0.157894737,0,0.157894737,0.052631579,0.157894737
873093960ffffff,0,0,0.105263158,0.052631579,0,0,0,0,0,0,0,0,0
873093965ffffff,0,0,0.315789474,0.315789474,0.052631579,0,0.263157895,0,0.157894737,0,0,0,0.052631579
873093a28ffffff,0,0,0.157894737,0.578947368,0.105263158,0,0.263157895,0,0.052631579,0.052631579,0,0,0.052631579
873093a29ffffff,0,0,0.157894737,0.473684211,0.105263158,0,0.315789474,0,0.105263158,0.052631579,0,0,0.052631579
873093a2effffff,0,0,0.157894737,0.421052632,0.052631579,0,0.210526316,0,0,0.052631579,0,0,0.052631579
873093ab0ffffff,0,0,1.473684211,0,0.052631579,0.052631579,0.315789474,0.052631579,0.052631579,0.052631579,0,0.105263158,0
873093ab4ffffff,0,0,0.421052632,0,0,0,0.052631579,0.052631579,0,0.052631579,0,0.052631579,0
873093ab5ffffff,0,0,0.526315789,0,0.052631579,0,0.052631579,0.052631579,0,0.052631579,0,0.052631579,0
873093ab6ffffff,0,0,1.105263158,0.052631579,0,0,0.210526316,0.052631579,0,0.052631579,0,0.105263158,0
873093b5affffff,0,0,0.263157895,0.789473684,0.105263158,0,0.578947368,0,0.105263158,0.052631579,0.052631579,0.052631579,0.157894737
873095299ffffff,0,0,0.315789474,0,0,0,0.157894737,0,0,0,0,0.105263158,0
8730952d2ffffff,0,0,0.736842105,0,0,0.052631579,0.105263158,0,0,0.052631579,0,0,0
8730952d3ffffff,0,0,0.368421053,0,0,0,0.105263158,0,0,0.052631579,0,0,0
87309ec14ffffff,0,0,0.052631579,0.421052632,0.052631579,0,0.263157895,0,0.105263158,0.052631579,0,0.157894737,0
87309ec16ffffff,0,0,0.052631579,0.421052632,0.105263158,0,0.263157895,0,0.105263158,0.052631579,0,0.157894737,0
87309ec30ffffff,0,0,0.052631579,0.105263158,0.052631579,0,0.105263158,0,0.052631579,0.052631579,0,0,0
87309ec33ffffff,0,0,0.052631579,0.105263158,0.052631579,0,0.105263158,0,0.052631579,0.052631579,0,0,0
87309ecb1ffffff,0,0,0.105263158,0.473684211,0,0,0.210526316,0,0.105263158,0.052631579,0,0,0.052631579
873082483ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
873082499ffffff,0,0,0,0.052631579,0,0,0,0,0.052631579,0,0,0,0
87308249dffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
8730902c8ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
8730902c9ffffff,0,0,0,0.157894737,0,0,0,0,0,0,0,0,0
8730902cbffffff,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0
87309036cffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
8730910c9ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
8730910cbffffff,0,0,0,0.105263158,0,0.052631579,0,0,0,0,0,0,0
873091324ffffff,0,0,0,0.473684211,0,0,0.052631579,0,0,0,0,0,0
8730913b0ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
8730913b2ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
8730913b4ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
8730913b6ffffff,0,0,0,0.157894737,0.052631579,0,0.157894737,0,0.105263158,0,0,0,0.052631579
8730916c1ffffff,0,0,0,0.052631579,0.052631579,0,0.052631579,0,0.105263158,0.052631579,0,0,0
8730916c3ffffff,0,0,0,0.210526316,0.052631579,0,0.157894737,0,0.105263158,0.052631579,0,0,0
8730916ccffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
8730916ceffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
8730916d8ffffff,0,0,0,0.052631579,0,0,0.052631579,0,0,0,0,0,0
8730916daffffff,0,0,0,0.052631579,0,0,0.052631579,0,0,0,0,0,0
8730916dcffffff,0,0,0,0.263157895,0.105263158,0.105263158,0.368421053,0,0.157894737,0.105263158,0.157894737,0.052631579,0.052631579
8730916ddffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
8730916deffffff,0,0,0,0.736842105,0.052631579,0.105263158,0.315789474,0,0.157894737,0.052631579,0.157894737,0.052631579,0.052631579
8730916e1ffffff,0,0,0,0.105263158,0.052631579,0,0,0,0.052631579,0,0,0,0
8730916e5ffffff,0,0,0,0.105263158,0.052631579,0,0,0,0,0,0,0,0
8730916eaffffff,0,0,0,0.052631579,0,0,0,0,0.052631579,0,0,0,0
8730916eeffffff,0,0,0,0.052631579,0.052631579,0,0,0,0.052631579,0,0,0,0
873091980ffffff,0,0,0,0.052631579,0.052631579,0,0.157894737,0,0,0,0,0,0
873091982ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
87309199cffffff,0,0,0,0.210526316,0.105263158,0.105263158,0.315789474,0,0,0,0,0.052631579,0
87309199effffff,0,0,0,0.052631579,0.052631579,0.052631579,0.157894737,0,0,0,0,0.052631579,0
873091a89ffffff,0,0,0,0.631578947,0,0,0.105263158,0,0,0,0,0,0
873091a8bffffff,0,0,0,0.631578947,0,0,0.105263158,0,0,0,0,0,0
873091aa9ffffff,0,0,0,0.157894737,0,0,0.052631579,0,0,0,0,0,0
873091aacffffff,0,0,0,0.315789474,0,0,0,0,0,0,0,0,0.052631579
873091af2ffffff,0,0,0,0.157894737,0,0,0.052631579,0,0,0,0,0,0
873091af6ffffff,0,0,0,0.157894737,0,0,0.052631579,0,0,0,0,0,0
873091b80ffffff,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0
873091b98ffffff,0,0,0,0.894736842,0,0,0,0,0,0,0,0,0
873091b9cffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
873091c2dffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
873093141ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
873093143ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
87309316affffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
873093311ffffff,0,0,0,0.052631579,0,0,0.105263158,0,0,0,0,0,0
87309331cffffff,0,0,0,0.052631579,0,0,0.105263158,0,0,0,0,0,0
873093964ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
873093a02ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
873093a03ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
873093a08ffffff,0,0,0,0.157894737,0,0,0.315789474,0,0,0,0,0.105263158,0
873093a09ffffff,0,0,0,0.421052632,0.052631579,0,0.368421053,0.052631579,0.052631579,0,0,0.105263158,0
873093a0bffffff,0,0,0,0.473684211,0.157894737,0.052631579,0.421052632,0,0.263157895,0.052631579,0,0.263157895,0
873093a0dffffff,0,0,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0
873093a0effffff,0,0,0,0.105263158,0,0,0.315789474,0,0,0,0,0.105263158,0
873093a10ffffff,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0
873093a12ffffff,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0
873093a15ffffff,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0
873093a20ffffff,0,0,0,0.210526316,0,0,0.105263158,0,0,0,0,0,0
873093a23ffffff,0,0,0,0.210526316,0,0,0.105263158,0,0,0,0,0,0
873093a24ffffff,0,0,0,0.210526316,0,0,0.105263158,0,0,0,0,0,0
